,sartist,dartist,distance
1556,10218,19362,0.03806019201
1557,10218,22968,0.03833936968
1558,10218,21737,0.03859000632
1559,10218,8927,0.03925439287
1560,10501,12419,0.01512394895
1561,10501,13479,0.02081456784
1562,10501,13149,0.02437828555
1563,10501,13078,0.02752639106
1564,10501,12272,0.02852785231
1565,10501,7433,0.02929648062
1566,10501,20380,0.03214525273
1567,10501,17749,0.03233323433
1568,10501,4258,0.03320604268
1569,10501,19572,0.0372546327
1570,10501,4447,0.03726690454
1571,10501,22877,0.0403342417
1572,10501,14298,0.04245568362
1573,10501,5155,0.04324766982
1574,10501,20674,0.0436857749
1575,10501,13576,0.04420454849
1576,10501,16203,0.0444230069
1577,10501,20659,0.04597154648
1578,10501,21378,0.04656523152
1579,10501,10587,0.04671359708
1580,10501,14319,0.04724339256
1581,10501,11899,0.04770945372
1582,10501,16968,0.04821020878
1583,10501,19153,0.04896999409
1584,10501,12994,0.04913654367
1585,10501,7489,0.04918957031
1586,10501,23638,0.04942096197
1587,10501,17533,0.0494784723
1588,10501,19362,0.05041162092
1589,10501,10611,0.05098645494
1590,10505,11709,0.006432968999
1591,10505,8993,0.02130301208
1592,10505,7442,0.02186508993
1593,10505,19397,0.02207690551
1594,10505,16555,0.02240972062
1595,10505,16443,0.02491284764
1596,10505,17322,0.02660386792
1597,10505,22968,0.02704051962
1598,10505,12195,0.03148789086
1599,10505,20836,0.03193975936
1600,10505,7416,0.03389271436
1601,10505,13650,0.03563027249
1602,10505,19911,0.03629397893
1603,10505,17370,0.03692051213
1604,10505,11782,0.03834408842
1605,10505,9773,0.04087853363
1606,10505,6242,0.0417918782
1607,10505,6938,0.04187985848
1608,10505,22652,0.04207200788
1609,10505,15862,0.04225717227
1610,10505,8927,0.04246920124
1611,10505,21398,0.0447790955
1612,10505,11849,0.04519913108
1613,10505,16466,0.04596644307
1614,10505,10694,0.04742282705
1615,10505,5084,0.04744001995
1616,10505,11436,0.04949886378
1617,10505,3442,0.05010653847
1618,10505,17533,0.05045238966
1619,10505,19208,0.05165361704
1620,10521,6840,0.01692563535
1621,10521,12881,0.01724675002
1622,10521,16766,0.01872026646
1623,10521,6770,0.01982203373
1624,10521,22605,0.02348098243
1625,10521,17528,0.02378249069
1626,10521,17839,0.02510841423
1627,10521,19011,0.02683278717
1628,10521,20437,0.02701411848
1629,10521,8425,0.02722147818
1630,10521,7489,0.02862471918
1631,10521,6242,0.02878682099
1632,10521,14272,0.02900601722
1633,10521,6740,0.03019018265
1634,10521,14163,0.03020280427
1635,10521,15862,0.0314626667
1636,10521,15808,0.03213198431
1637,10521,7496,0.03377846469
1638,10521,19911,0.03380453754
1639,10521,11363,0.03384062153
1640,10521,17099,0.03562498276
1641,10521,12564,0.03672386874
1642,10521,5084,0.03714800316
1643,10521,11371,0.03731498861
1644,10521,10218,0.03769499693
1645,10521,6411,0.03958729568
1646,10521,20450,0.03978891957
1647,10521,10694,0.03982186947
1648,10521,11436,0.04013233287
1649,10521,16466,0.04025974724
1650,10586,21196,0.01854247248
1651,10586,20457,0.02010079421
1652,10586,11436,0.02055639882
1653,10586,14131,0.0210301975
1654,10586,8425,0.02134321664
1655,10586,19362,0.02291384467
1656,10586,12633,0.0240823037
1657,10586,23638,0.02437353777
1658,10586,12564,0.02447184956
1659,10586,17839,0.03001516631
1660,10586,8927,0.03135056695
1661,10586,11105,0.03173909709
1662,10586,14941,0.03218270228
1663,10586,19208,0.03310677146
1664,10586,14193,0.03326677359
1665,10586,4892,0.03348567062
1666,10586,20659,0.0336022604
1667,10586,20665,0.0345024206
1668,10586,21378,0.03479882428
1669,10586,7489,0.03484831737
1670,10586,3442,0.03506182344
1671,10586,10218,0.03588195778
1672,10586,22605,0.03656664817
1673,10586,17110,0.03736051202
1674,10586,9215,0.03761989199
1675,10586,7433,0.03829021628
1676,10586,13348,0.03836184239
1677,10586,7781,0.03887969876
1678,10586,20380,0.03917867144
1679,10586,19911,0.03933681537
1680,10587,20659,0.02162191865
1681,10587,19819,0.02211247964
1682,10587,16203,0.02412390551
1683,10587,19572,0.02700161466
1684,10587,17749,0.03220210371
1685,10587,10807,0.03262536329
1686,10587,18324,0.0330132087
1687,10587,20800,0.03413447314
1688,10587,11105,0.03562261372
1689,10587,12272,0.03699132767
1690,10587,23638,0.03850129614
1691,10587,12419,0.03933941641
1692,10587,23345,0.04024207919
1693,10587,5555,0.04155888293
1694,10587,7476,0.04175129533
1695,10587,21398,0.0418528129
1696,10587,20948,0.04281093876
1697,10587,8927,0.04328120189
1698,10587,3101,0.04361706788
1699,10587,5855,0.04406274688
1700,10587,21378,0.0449419238
1701,10587,11280,0.04495881872
1702,10587,20457,0.04552458732
1703,10587,13479,0.04558319451
1704,10587,9773,0.04570699738
1705,10587,11436,0.04617049058
1706,10587,13149,0.04627368152
1707,10587,17055,0.0465764398
1708,10587,10501,0.04671359708
1709,10587,21196,0.04736667571
1710,10611,15211,0.01560168366
1711,10611,21459,0.01889947904
1712,10611,17110,0.02110874796
1713,10611,20665,0.02111192494
1714,10611,11086,0.02208504022
1715,10611,19362,0.02352470973
1716,10611,19194,0.02772795011
1717,10611,20380,0.02936942195
1718,10611,14131,0.03076862744
1719,10611,21737,0.03297389283
1720,10611,13078,0.03359248631
1721,10611,19967,0.03373609464
1722,10611,14193,0.0341806533
1723,10611,12564,0.03534031499
1724,10611,7433,0.03706811117
1725,10611,18937,0.03721298106
1726,10611,3495,0.03730132003
1727,10611,15046,0.03836076035
1728,10611,11899,0.03883788774
1729,10611,17099,0.03962834837
1730,10611,20450,0.04056993526
1731,10611,14163,0.04272849619
1732,10611,9808,0.04311107509
1733,10611,13479,0.04385736822
1734,10611,13149,0.04411386591
1735,10611,6770,0.04411726683
1736,10611,23097,0.04501417391
1737,10611,10586,0.04509522096
1738,10611,14434,0.04535467519
1739,10611,21378,0.0457483439
1740,10694,5084,0.01276163352
1741,10694,22836,0.0171845449
1742,10694,6938,0.01734701403
1743,10694,20836,0.02021090617
1744,10694,21203,0.02048472663
1745,10694,14319,0.02195722225
1746,10694,17533,0.02396283266
1747,10694,5155,0.02499099877
1748,10694,3101,0.02560707216
1749,10694,6740,0.02584118867
1750,10694,13618,0.02635866132
1751,10694,16968,0.02648748892
1752,10694,7416,0.02706762546
1753,10694,19577,0.02785934295
1754,10694,7476,0.02876462837
1755,10694,5557,0.02891994199
1756,10694,7489,0.03000180181
1757,10694,19011,0.0317131784
1758,10694,16904,0.03187652765
1759,10694,20437,0.03228466218
1760,10694,16766,0.03274389922
1761,10694,5028,0.03375442747
1762,10694,19153,0.03434696148
1763,10694,15808,0.03458345288
1764,10694,19911,0.03529506156
1765,10694,16466,0.03561484664
1766,10694,15118,0.03573296598
1767,10694,4232,0.03577132177
1768,10694,17043,0.03611774472
1769,10694,17370,0.03679047074
1770,10807,20800,0.01623787818
1771,10807,19819,0.01714153353
1772,10807,9773,0.01957178392
1773,10807,11530,0.0247184655
1774,10807,10587,0.03262536329
1775,10807,6062,0.03426204419
1776,10807,23345,0.03465771082
1777,10807,22357,0.03543553823
1778,10807,14758,0.03547076138
1779,10807,9217,0.03796620987
1780,10807,18324,0.03815513869
1781,10807,5555,0.03972270998
1782,10807,21398,0.04127457383
1783,10807,16203,0.04198466216
1784,10807,11105,0.04259651321
1785,10807,12195,0.04306999345
1786,10807,20659,0.04309190809
1787,10807,19397,0.04569048453
1788,10807,7442,0.04648953839
1789,10807,3442,0.0470757724
1790,10807,8927,0.04782292056
1791,10807,16443,0.0480524352
1792,10807,19572,0.04808041532
1793,10807,22652,0.04872954228
1794,10807,8993,0.04936387478
1795,10807,7476,0.04993516132
1796,10807,20836,0.05162385749
1797,10807,4892,0.05241476088
1798,10807,23638,0.05249177021
1799,10807,3101,0.05263094962
1800,11086,20450,0.0207491142
1801,11086,21459,0.02191488713
1802,11086,10611,0.02208504022
1803,11086,21737,0.02346911671
1804,11086,19362,0.02361814914
1805,11086,17110,0.0236974125
1806,11086,14131,0.02559420272
1807,11086,14163,0.02635638817
1808,11086,12564,0.02896103693
1809,11086,10218,0.02924002359
1810,11086,6770,0.02934858118
1811,11086,20665,0.02952574259
1812,11086,14193,0.02982861516
1813,11086,15211,0.03109454807
1814,11086,17099,0.03153101659
1815,11086,14272,0.03173249032
1816,11086,3495,0.03265055611
1817,11086,23097,0.03312935946
1818,11086,11899,0.03340970447
1819,11086,19194,0.0335685475
1820,11086,17839,0.03417824265
1821,11086,9808,0.03498792621
1822,11086,6809,0.03522460453
1823,11086,7489,0.03593387324
1824,11086,15046,0.03666092691
1825,11086,20380,0.03681652294
1826,11086,13078,0.03836304242
1827,11086,10586,0.03951017994
1828,11086,16614,0.04022120639
1829,11086,19967,0.04095046475
1830,11105,23345,0.01637654227
1831,11105,21196,0.01693369763
1832,11105,20659,0.01895419653
1833,11105,4892,0.01956551808
1834,11105,20457,0.02010792581
1835,11105,14941,0.02575645348
1836,11105,23638,0.02626967083
1837,11105,3442,0.02652355873
1838,11105,19208,0.0287641363
1839,11105,8927,0.02898044329
1840,11105,6062,0.03035029992
1841,11105,11280,0.03044193538
1842,11105,19819,0.03117088339
1843,11105,22252,0.03150535123
1844,11105,9217,0.03152834705
1845,11105,11436,0.03158227992
1846,11105,10586,0.03173909709
1847,11105,21378,0.03272840042
1848,11105,20800,0.03416682184
1849,11105,10587,0.03562261372
1850,11105,12633,0.03587139041
1851,11105,21398,0.04022447625
1852,11105,17055,0.04077013274
1853,11105,22357,0.04082702275
1854,11105,18911,0.04116431148
1855,11105,14131,0.04249326835
1856,11105,10807,0.04259651321
1857,11105,13348,0.04262985176
1858,11105,23164,0.04273813986
1859,11105,19572,0.04285519572
1860,11198,22192,0.01909107183
1861,11198,7895,0.03669267271
1862,11198,13873,0.04403218634
1863,11198,14680,0.04424275662
1864,11198,16168,0.04457050018
1865,11198,22701,0.04915583449
1866,11198,10076,0.05228768275
1867,11198,11451,0.05403552021
1868,11198,14284,0.05486262486
1869,11198,13303,0.05693814371
1870,11198,18937,0.06259182593
1871,11198,17055,0.06634012797
1872,11198,22252,0.06817843259
1873,11198,20665,0.07012127826
1874,11198,22036,0.07023623084
1875,11198,12994,0.07095411923
1876,11198,11280,0.07104944327
1877,11198,14941,0.07113807645
1878,11198,20290,0.0713241114
1879,11198,9087,0.07318688822
1880,11198,19722,0.07328995718
1881,11198,12272,0.07490171506
1882,11198,21981,0.0766573135
1883,11198,18911,0.07727259157
1884,11198,8034,0.07766280547
1885,11198,17749,0.07809230143
1886,11198,21378,0.07882872627
1887,11198,12810,0.07909041311
1888,11198,15211,0.08008741456
1889,11198,20380,0.08065231459
1890,11280,22252,0.01491293684
1891,11280,18911,0.01508791755
1892,11280,21378,0.0172067517
1893,11280,20290,0.02224941048
1894,11280,14941,0.0231977351
1895,11280,23164,0.02373390948
1896,11280,20659,0.02831172066
1897,11280,12994,0.02895424263
1898,11280,11105,0.03044193538
1899,11280,20948,0.0317582038
1900,11280,4892,0.03258766197
1901,11280,23638,0.03280877054
1902,11280,21196,0.03480737333
1903,11280,16168,0.03673693856
1904,11280,20380,0.03701341347
1905,11280,17749,0.03950136632
1906,11280,18937,0.04054518091
1907,11280,8927,0.04169075407
1908,11280,21398,0.0420957178
1909,11280,8034,0.0421024854
1910,11280,14131,0.04220076014
1911,11280,19208,0.04244803239
1912,11280,12272,0.04285891985
1913,11280,20457,0.04347144123
1914,11280,23345,0.04388408058
1915,11280,17055,0.04410865795
1916,11280,15100,0.0447357304
1917,11280,20665,0.04494851836
1918,11280,10587,0.04495881872
1919,11280,10586,0.0452018285
1920,11305,17886,0.01719249282
1921,11305,6475,0.02858576509
1922,11305,11782,0.03559131792
1923,11305,7781,0.03607773535
1924,11305,10218,0.04046231633
1925,11305,6809,0.04141105959
1926,11305,23277,0.04161931769
1927,11305,17322,0.04413366658
1928,11305,14998,0.04514300982
1929,11305,11849,0.04947017459
1930,11305,13348,0.05099478178
1931,11305,22968,0.05128152343
1932,11305,15363,0.05174223003
1933,11305,20450,0.05306646231
1934,11305,6242,0.05307236343
1935,11305,11371,0.0533168689
1936,11305,6840,0.05391819194
1937,11305,16759,0.05400321782
1938,11305,17370,0.05415164955
1939,11305,19911,0.0543598538
1940,11305,16766,0.054369193
1941,11305,16555,0.05459274838
1942,11305,23097,0.05520904686
1943,11305,7496,0.05673997376
1944,11305,19208,0.05743392465
1945,11305,13650,0.05788995429
1946,11305,15862,0.05819448003
1947,11305,9215,0.05995366574
1948,11305,10020,0.06124545599
1949,11305,12881,0.06197079079
1950,11363,9750,0.01496281282
1951,11363,15808,0.01554204141
1952,11363,6740,0.02300713771
1953,11363,19011,0.02497584348
1954,11363,19635,0.02632028366
1955,11363,8095,0.02738017371
1956,11363,20437,0.02764654809
1957,11363,13618,0.02884264843
1958,11363,15118,0.02919638207
1959,11363,10521,0.03384062153
1960,11363,17528,0.03601687945
1961,11363,16766,0.03955930174
1962,11363,19577,0.0425277703
1963,11363,5028,0.04275190511
1964,11363,16466,0.04352859696
1965,11363,7496,0.04386053826
1966,11363,6770,0.04419658929
1967,11363,6840,0.04438187796
1968,11363,5557,0.0444107319
1969,11363,11371,0.0451158816
1970,11363,21203,0.04653324888
1971,11363,12881,0.04707950617
1972,11363,22605,0.04811417764
1973,11363,10694,0.04819566269
1974,11363,16614,0.05025167256
1975,11363,7489,0.05237875395
1976,11363,19153,0.05240578945
1977,11363,5084,0.05318808549
1978,11363,15862,0.05324275436
1979,11363,14163,0.05356818893
1980,11371,17370,0.0171485468
1981,11371,16766,0.02110778207
1982,11371,20437,0.02141424377
1983,11371,16466,0.02290626749
1984,11371,23709,0.0252758012
1985,11371,15118,0.02820410287
1986,11371,19577,0.03107214909
1987,11371,13650,0.03150091868
1988,11371,11782,0.03169558046
1989,11371,5557,0.0321209226
1990,11371,6840,0.03244655947
1991,11371,7496,0.03317189734
1992,11371,8095,0.03327958517
1993,11371,6938,0.03484680173
1994,11371,6242,0.03570106343
1995,11371,6740,0.03647128576
1996,11371,13618,0.03656270389
1997,11371,14924,0.03694751579
1998,11371,10694,0.03700140539
1999,11371,17528,0.03711853819
2000,11371,10521,0.03731498861
2001,11371,15862,0.03742173977
2002,11371,22968,0.03791386527
2003,11371,19911,0.03836456237
2004,11371,17886,0.03931087583
2005,11371,17322,0.0393591529
2006,11371,9750,0.03947466637
2007,11371,19011,0.04071172344
2008,11371,15808,0.04089735903
2009,11371,21203,0.04169376054
2010,11436,8927,0.01407476111
2011,11436,23638,0.01609739151
2012,11436,8425,0.01615245027
2013,11436,10586,0.02055639882
2014,11436,19911,0.02277339227
2015,11436,21196,0.02532133229
2016,11436,19208,0.0270158566
2017,11436,7489,0.0271382293
2018,11436,3442,0.02834653456
2019,11436,4892,0.02841867216
2020,11436,6242,0.02893542697
2021,11436,22968,0.02914369521
2022,11436,17533,0.02926080351
2023,11436,16555,0.02926747571
2024,11436,5084,0.02965756039
2025,11436,20457,0.02996708411
2026,11436,11105,0.03158227992
2027,11436,7442,0.03169871832
2028,11436,8993,0.03188995942
2029,11436,19572,0.03246113318
2030,11436,7416,0.03327920761
2031,11436,10218,0.03332703539
2032,11436,22605,0.03340346969
2033,11436,14131,0.03396879735
2034,11436,20659,0.03420039848
2035,11436,17322,0.03425204602
2036,11436,5155,0.03496655572
2037,11436,19397,0.03548894275
2038,11436,6840,0.03558683268
2039,11436,11849,0.03558758056
2040,11451,12994,0.03128255665
2041,11451,14680,0.03492683546
2042,11451,16168,0.03688086519
2043,11451,17749,0.04184546599
2044,11451,22192,0.04236573532
2045,11451,20290,0.04306527781
2046,11451,18911,0.04378930114
2047,11451,11280,0.0460600208
2048,11451,17055,0.04849506461
2049,11451,12272,0.04904813015
2050,11451,20948,0.05169941772
2051,11451,22252,0.05388676572
2052,11451,11198,0.05403552021
2053,11451,22701,0.05411818916
2054,11451,13873,0.05430784425
2055,11451,21378,0.05761660836
2056,11451,20659,0.05959587725
2057,11451,23164,0.06115434362
2058,11451,14284,0.06129369997
2059,11451,18937,0.0625031604
2060,11451,14941,0.06261828917
2061,11451,7895,0.06305532384
2062,11451,20380,0.06402875864
2063,11451,10587,0.0654874873
2064,11451,7894,0.06653805053
2065,11451,11105,0.06837648757
2066,11451,10501,0.06871795647
2067,11451,16203,0.06981953961
2068,11451,22036,0.07144073168
2069,11451,14758,0.07175112995
2070,11530,22357,0.02376186935
2071,11530,10807,0.0247184655
2072,11530,9773,0.03002146659
2073,11530,20800,0.03010610461
2074,11530,9217,0.03039076558
2075,11530,6062,0.03181523326
2076,11530,23345,0.03637449388
2077,11530,19819,0.03789897157
2078,11530,5555,0.03924397115
2079,11530,22652,0.04212473574
2080,11530,14758,0.04578539741
2081,11530,3442,0.04809729681
2082,11530,19397,0.04997162308
2083,11530,11105,0.05104219888
2084,11530,12195,0.05132914951
2085,11530,5014,0.05275198857
2086,11530,10587,0.05353225957
2087,11530,20689,0.05406311105
2088,11530,8993,0.05523401414
2089,11530,7442,0.05673307737
2090,11530,18324,0.05861371892
2091,11530,21398,0.05866531501
2092,11530,20659,0.0587221741
2093,11530,4892,0.05944412216
2094,11530,8927,0.0609980701
2095,11530,20457,0.06128379901
2096,11530,16443,0.06160486969
2097,11530,7894,0.0632550021
2098,11530,21196,0.06439916015
2099,11530,7416,0.06462231502
2100,11545,14434,0.03402730898
2101,11545,13303,0.03999665905
2102,11545,9087,0.04058115201
2103,11545,15046,0.05193747953
2104,11545,21459,0.05349623141
2105,11545,19194,0.05588929509
2106,11545,15211,0.05598520909
2107,11545,21737,0.05781937392
2108,11545,10611,0.05827016799
2109,11545,19967,0.06066197187
2110,11545,3495,0.06079308182
2111,11545,19722,0.06282522778
2112,11545,20665,0.06390470633
2113,11545,14193,0.06453380129
2114,11545,10076,0.06487394294
2115,11545,17110,0.06759950941
2116,11545,11086,0.06868835509
2117,11545,1617,0.06940928235
2118,11545,12810,0.0698430319
2119,11545,23097,0.07040316254
2120,11545,18937,0.07090954694
2121,11545,7895,0.07159715306
2122,11545,19362,0.073341972
2123,11545,17099,0.07479745944
2124,11545,9808,0.07598597486
2125,11545,14131,0.07737695478
2126,11545,12564,0.07866828526
2127,11545,14163,0.07957002147
2128,11545,14272,0.08126435803
2129,11545,11997,0.08195683309
2130,11709,10505,0.006432968999
2131,11709,8993,0.01726244701
2132,11709,16555,0.01741577568
2133,11709,7442,0.01938567733
2134,11709,19397,0.01951847457
2135,11709,22968,0.02125191158
2136,11709,17322,0.02252301548
2137,11709,16443,0.02600323334
2138,11709,20836,0.02790021493
2139,11709,7416,0.02816236994
2140,11709,19911,0.03012119713
2141,11709,17370,0.03324408912
2142,11709,12195,0.03373911257
2143,11709,13650,0.03403028073
2144,11709,11782,0.03481242528
2145,11709,6242,0.03562229208
2146,11709,15862,0.0362074859
2147,11709,6938,0.03766339873
2148,11709,8927,0.0383741346
2149,11709,9773,0.04102229241
2150,11709,16466,0.04133513051
2151,11709,5084,0.04207589527
2152,11709,11849,0.04217321373
2153,11709,10694,0.04248358771
2154,11709,21398,0.04392275686
2155,11709,11436,0.04421125302
2156,11709,22652,0.04507379193
2157,11709,16766,0.0459853406
2158,11709,17533,0.04600871556
2159,11709,3442,0.04661090461
2160,11782,17322,0.01564723206
2161,11782,22968,0.0225899427
2162,11782,16555,0.02321018725
2163,11782,13650,0.026670116
2164,11782,17886,0.02675803441
2165,11782,19911,0.02779720341
2166,11782,17370,0.02833971442
2167,11782,6809,0.02909660506
2168,11782,6475,0.03002869339
2169,11782,10218,0.03018914336
2170,11782,6242,0.03066472122
2171,11782,11371,0.03169558046
2172,11782,16766,0.03230394015
2173,11782,6938,0.03345705652
2174,11782,11709,0.03481242528
2175,11782,7442,0.03540211284
2176,11782,11305,0.03559131792
2177,11782,8993,0.03605412488
2178,11782,6840,0.03618625046
2179,11782,7781,0.03655563851
2180,11782,15862,0.03708435974
2181,11782,23277,0.03823696528
2182,11782,10505,0.03834408842
2183,11782,8927,0.03874733026
2184,11782,11849,0.03948719012
2185,11782,11436,0.04018300933
2186,11782,20450,0.04066880059
2187,11782,19397,0.04138691245
2188,11782,17533,0.04154106978
2189,11782,7489,0.04170993023
2190,11849,9215,0.02222005977
2191,11849,19208,0.02223294515
2192,11849,6475,0.02328559033
2193,11849,3442,0.02338677509
2194,11849,14998,0.02735574745
2195,11849,8993,0.0285398024
2196,11849,17322,0.02919931715
2197,11849,19397,0.02975260268
2198,11849,22968,0.03056188267
2199,11849,19911,0.03208697705
2200,11849,4892,0.03209487968
2201,11849,7781,0.03210886391
2202,11849,16555,0.0323560234
2203,11849,13348,0.03272847821
2204,11849,8024,0.03336711115
2205,11849,10020,0.03511867358
2206,11849,5014,0.03523220698
2207,11849,6242,0.03542958309
2208,11849,11436,0.03558758056
2209,11849,7442,0.03569321633
2210,11849,8927,0.03569574657
2211,11849,21196,0.0380860837
2212,11849,11782,0.03948719012
2213,11849,15862,0.03987390954
2214,11849,16759,0.04187725894
2215,11849,10218,0.04206172547
2216,11849,11709,0.04217321373
2217,11849,6062,0.0426516785
2218,11849,20457,0.04342517103
2219,11849,8425,0.04350993918
2220,11899,4447,0.01933829918
2221,11899,4232,0.02581817009
2222,11899,16614,0.02861257884
2223,11899,7489,0.02867559637
2224,11899,13078,0.02882678788
2225,11899,9808,0.02927767858
2226,11899,22877,0.03053985187
2227,11899,20450,0.03060084376
2228,11899,13149,0.03132519505
2229,11899,6770,0.03213692699
2230,11899,5155,0.03278066112
2231,11899,11086,0.03340970447
2232,11899,13479,0.03366748716
2233,11899,7433,0.03374084936
2234,11899,19011,0.03413494321
2235,11899,13576,0.03662798932
2236,11899,17043,0.0370612436
2237,11899,17110,0.03712874873
2238,11899,14924,0.03736905498
2239,11899,14319,0.03752882301
2240,11899,21459,0.0387594883
2241,11899,10611,0.03883788774
2242,11899,14163,0.03914973729
2243,11899,16904,0.03942241807
2244,11899,20380,0.03962283514
2245,11899,5557,0.03993556746
2246,11899,7496,0.0404379816
2247,11899,11997,0.04090281227
2248,11899,17533,0.04117244576
2249,11899,17099,0.04161839386
2250,11997,9808,0.03536233815
2251,11997,20450,0.03966804227
2252,11997,11899,0.04090281227
2253,11997,11086,0.04455827408
2254,11997,16614,0.04624837489
2255,11997,4232,0.04648456231
2256,11997,15046,0.04669736056
2257,11997,21737,0.0469284008
2258,11997,14924,0.04748581567
2259,11997,6809,0.04751625928
2260,11997,21459,0.04774404579
2261,11997,10081,0.04862643406
2262,11997,10611,0.05059755867
2263,11997,22877,0.05152192622
2264,11997,13576,0.0523890959
2265,11997,7496,0.05280833978
2266,11997,17043,0.05585491965
2267,11997,4447,0.05689567975
2268,11997,14163,0.05753266242
2269,11997,20380,0.05843221671
2270,11997,6770,0.0594459435
2271,11997,10218,0.05954158547
2272,11997,18937,0.05985188759
2273,11997,7489,0.06022338409
2274,11997,17110,0.06115353248
2275,11997,5557,0.06257062057
2276,11997,19967,0.06277844729
2277,11997,5155,0.06322567882
2278,11997,13078,0.06401514826
2279,11997,20665,0.06488885378
2280,12195,16443,0.01810320052
2281,12195,7442,0.02285784459
2282,12195,21398,0.02487007158
2283,12195,22652,0.02795267537
2284,12195,19397,0.02948272198
2285,12195,9773,0.02952244207
2286,12195,10505,0.03148789086
2287,12195,8993,0.03244846018
2288,12195,11709,0.03373911257
2289,12195,20800,0.03388630011
2290,12195,6062,0.03421276454
2291,12195,16555,0.03609998475
2292,12195,8927,0.0377567731
2293,12195,19819,0.03941171279
2294,12195,22357,0.04111723418
2295,12195,4892,0.04228152464
2296,12195,20836,0.0424052875
2297,12195,17322,0.04259451653
2298,12195,10807,0.04306999345
2299,12195,19208,0.04472015482
2300,12195,22968,0.04477873501
2301,12195,3442,0.04675272987
2302,12195,7894,0.04735080931
2303,12195,23345,0.04738094698
2304,12195,23638,0.04899850306
2305,12195,11849,0.04944123271
2306,12195,7416,0.05021075709
2307,12195,11105,0.05023562174
2308,12195,11436,0.05063660192
2309,12195,11530,0.05132914951
2310,12272,17749,0.01421417799
2311,12272,10501,0.02852785231
2312,12272,20659,0.03227393876
2313,12272,12419,0.03357472747
2314,12272,4258,0.03531461791
2315,12272,10587,0.03699132767
2316,12272,20380,0.03701596798
2317,12272,13479,0.03849039174
2318,12272,12994,0.04008970445
2319,12272,17055,0.04061000811
2320,12272,14680,0.04061486103
2321,12272,21378,0.04090050068
2322,12272,13149,0.04169456887
2323,12272,19572,0.04258996966
2324,12272,7433,0.04271870966
2325,12272,11280,0.04285891985
2326,12272,13078,0.04317329291
2327,12272,20674,0.04478542837
2328,12272,9393,0.04553361838
2329,12272,16203,0.04691297985
2330,12272,16168,0.04740382081
2331,12272,23638,0.04781913424
2332,12272,11451,0.04904813015
2333,12272,11105,0.04917373436
2334,12272,20948,0.04951091239
2335,12272,18911,0.0495689243
2336,12272,22701,0.05035077703
2337,12272,20665,0.05075604374
2338,12272,19362,0.05092533054
2339,12272,10586,0.05097313323
2340,12419,13479,0.01027491455
2341,12419,13149,0.01278492968
2342,12419,10501,0.01512394895
2343,12419,13078,0.02329592727
2344,12419,19572,0.0235458538
2345,12419,7433,0.02446369301
2346,12419,5155,0.03032726802
2347,12419,4447,0.03084555927
2348,12419,20380,0.03107310181
2349,12419,12272,0.03357472747
2350,12419,14319,0.03411987947
2351,12419,14298,0.0346474476
2352,12419,4258,0.0350949894
2353,12419,16203,0.03595405291
2354,12419,22877,0.03598470166
2355,12419,17533,0.03598676237
2356,12419,16968,0.03620084736
2357,12419,17749,0.03631916413
2358,12419,7489,0.03678375057
2359,12419,13576,0.03706000401
2360,12419,23638,0.0383929374
2361,12419,20659,0.03888497505
2362,12419,19153,0.03902588531
2363,12419,10587,0.03933941641
2364,12419,5084,0.03975968327
2365,12419,3101,0.03996539908
2366,12419,7476,0.04094006132
2367,12419,5855,0.0414207558
2368,12419,21378,0.04154512747
2369,12419,11899,0.04232969368
2370,12564,17839,0.01371430624
2371,12564,19362,0.01571743113
2372,12564,17110,0.01902473723
2373,12564,14193,0.02126948632
2374,12564,14272,0.0231603326
2375,12564,17099,0.02435492516
2376,12564,10586,0.02447184956
2377,12564,19194,0.0259146756
2378,12564,14131,0.02681042467
2379,12564,6770,0.02739488379
2380,12564,12881,0.02753241191
2381,12564,3495,0.02804628742
2382,12564,14163,0.02865361132
2383,12564,11086,0.02896103693
2384,12564,8425,0.02978956836
2385,12564,15211,0.03066950191
2386,12564,6411,0.03153956949
2387,12564,7433,0.03373172244
2388,12564,20665,0.03399021125
2389,12564,10611,0.03534031499
2390,12564,13078,0.03553083853
2391,12564,12633,0.03600748928
2392,12564,23097,0.03602321185
2393,12564,21459,0.03613589815
2394,12564,10521,0.03672386874
2395,12564,10218,0.0369320059
2396,12564,22605,0.0369561939
2397,12564,7489,0.03742385552
2398,12564,11436,0.03889083747
2399,12564,20450,0.04111480853
2400,12584,22134,0.03126008608
2401,12584,15502,0.04146973204
2402,12584,7894,0.07116210665
2403,12584,3278,0.07312974989
2404,12584,22357,0.07330060982
2405,12584,15100,0.07656465955
2406,12584,9217,0.07737469198
2407,12584,22652,0.0775301585
2408,12584,6062,0.07991644847
2409,12584,14758,0.08317683058
2410,12584,11530,0.08410712917
2411,12584,22036,0.08832912208
2412,12584,20800,0.08947999369
2413,12584,23345,0.09220548748
2414,12584,8024,0.09346465712
2415,12584,12195,0.09463767084
2416,12584,12654,0.09484651297
2417,12584,14284,0.09643810481
2418,12584,12671,0.09812326439
2419,12584,10807,0.09842125422
2420,12584,9773,0.09940553229
2421,12584,4892,0.1020607031
2422,12584,19422,0.1022229295
2423,12584,13873,0.1024897397
2424,12584,11105,0.1029461896
2425,12584,21013,0.1030587892
2426,12584,23164,0.1031488211
2427,12584,22252,0.1048251987
2428,12584,3442,0.1051763991
2429,12584,5555,0.1053456097
